,price
3117,190000.0
18406,623000.0
6878,500000.0
18143,630500.0
10260,692500.0
11232,613000.0
5322,288000.0
16026,680000.0
15082,624000.0
2419,179900.0
19624,919990.0
18003,329950.0
13303,542000.0
7170,670000.0
13059,355000.0
18459,560000.0
15953,735000.0
1017,716500.0
14517,360000.0
12469,536500.0
8540,400000.0
7743,275000.0
1928,625000.0
19519,665000.0
350,380000.0
15412,237000.0
223,264950.0
6030,332500.0
20260,925000.0
20223,274900.0
9179,347500.0
19788,3350000.0
2500,259000.0
19938,284000.0
3258,314900.0
564,330000.0
9774,350000.0
10367,425000.0
8089,1250000.0
17310,255000.0
16343,760000.0
3385,2100000.0
3933,845000.0
7959,695000.0
2707,925000.0
2790,305000.0
20560,429900.0
3446,330000.0
16442,420000.0
3535,245000.0
10920,128000.0
16845,739000.0
16525,503000.0
11931,1650000.0
20725,729999.0
19525,429900.0
7525,182000.0
821,535800.0
10255,333000.0
19359,460940.0
8278,189000.0
8273,432000.0
13611,640000.0
18714,708000.0
20176,427000.0
10889,619000.0
9023,339950.0
12766,395000.0
12018,385000.0
7645,310000.0
19696,570000.0
17366,330000.0
2833,580000.0
11238,472000.0
10372,317000.0
7406,220000.0
16158,772000.0
19975,327000.0
13363,389000.0
8240,415000.0
11940,290000.0
13905,585000.0
3932,458000.0
9979,344200.0
13940,245000.0
7768,480000.0
18169,432000.0
4095,593500.0
2689,711000.0
1189,208000.0
9285,420000.0
4845,775000.0
5210,158000.0
3990,435000.0
8060,325000.0
10565,324000.0
5676,1200000.0
1574,325000.0
10950,305000.0
17080,450000.0
6065,1200000.0
2785,435000.0
16392,736500.0
15003,779000.0
15777,336500.0
14795,330490.0
3880,385000.0
17049,292500.0
15877,653000.0
14012,500000.0
4934,730000.0
16144,425000.0
20746,440000.0
11975,943500.0
7746,450000.0
17736,468000.0
5235,540000.0
3945,1040000.0
10121,213000.0
2164,280005.0
2886,307450.0
10109,265000.0
8714,430000.0
8708,860000.0
18515,335000.0
18081,464050.0
5666,605000.0
172,673000.0
639,269900.0
14202,565500.0
16036,269000.0
19521,645000.0
14279,530000.0
5065,199990.0
9335,1180000.0
1548,667500.0
7435,485000.0
8684,1100000.0
10932,485000.0
10024,730000.0
1036,470500.0
17542,382880.0
11878,198000.0
8919,610000.0
19932,732000.0
12729,540000.0
15678,565000.0
8418,958000.0
9026,298800.0
2486,387000.0
9322,392000.0
9582,540000.0
16415,225000.0
10713,880000.0
12282,2410000.0
16540,650000.0
20309,450000.0
18315,600000.0
8257,409000.0
12467,230000.0
17560,399000.0
17314,615000.0
2024,280000.0
1872,930800.0
354,465000.0
5360,266000.0
15564,549000.0
17705,452000.0
5904,185000.0
12954,765000.0
1164,651000.0
18873,246500.0
20785,312891.0
3395,445000.0
20473,882990.0
12760,575000.0
17445,498000.0
3127,418000.0
9694,425590.0
8501,367500.0
15259,359950.0
9383,485000.0
17546,762400.0
7160,663500.0
10563,235000.0
4354,239900.0
17089,559950.0
14756,3070000.0
3587,2450000.0
13837,577000.0
17573,340000.0
12564,1140000.0
10962,334900.0
13004,804100.0
18857,350000.0
10185,570000.0
18762,369000.0
324,940000.0
7890,630000.0
5171,220000.0
5648,172000.0
6743,355000.0
7398,529000.0
3209,437500.0
11267,355000.0
12097,355000.0
19045,562000.0
19011,319500.0
4752,590000.0
8879,525000.0
11356,435000.0
2379,1870000.0
17509,279950.0
16022,1260000.0
12361,726000.0
8021,305000.0
15567,799900.0
6658,900000.0
19342,380000.0
13727,822000.0
8177,306000.0
11620,385000.0
7857,234000.0
4421,345000.0
1101,219000.0
17492,612000.0
18590,589000.0
8609,1910000.0
8061,756000.0
3250,783350.0
12601,777700.0
12332,410000.0
3557,223000.0
709,550000.0
118,535000.0
10214,280000.0
4598,717000.0
2042,1330000.0
7419,345000.0
6130,306500.0
13903,450000.0
317,274975.0
15085,558000.0
5315,815000.0
19380,384000.0
13419,330000.0
15382,313000.0
6606,294000.0
12873,750000.0
19836,382000.0
5003,850000.0
6523,385000.0
9573,337900.0
14711,915000.0
4273,825000.0
5739,320000.0
19230,622500.0
5470,349950.0
5816,975000.0
15819,1390000.0
87,215000.0
7630,300000.0
4163,705000.0
3382,325000.0
10917,203700.0
13180,1640000.0
403,339000.0
4911,1150000.0
11542,1150000.0
11422,419000.0
9365,200000.0
2765,195000.0
6378,354000.0
2241,250000.0
16109,395000.0
3483,650000.0
14150,283000.0
3539,275000.0
6310,539000.0
9219,190000.0
10397,470000.0
15604,270000.0
5517,487500.0
2436,865000.0
4689,593450.0
2594,580000.0
19876,344000.0
9470,1000000.0
14676,225000.0
6856,395000.0
16730,600000.0
16862,410000.0
6654,230000.0
13349,530000.0
1425,504750.0
5027,600000.0
5281,130000.0
1789,550000.0
1502,607010.0
11061,514500.0
9799,317000.0
10667,1230000.0
14746,192500.0
19431,971971.0
678,980000.0
6673,469000.0
5851,228000.0
7194,343000.0
10095,482000.0
13457,415000.0
15191,825000.0
12390,291970.0
5053,890000.0
16324,469000.0
1850,315000.0
6522,815000.0
1070,550000.0
18007,405000.0
6784,802500.0
10672,1120000.0
2772,1050000.0
3392,195000.0
1099,400000.0
13676,690000.0
7378,339900.0
11034,474000.0
1749,700000.0
418,328500.0
16663,624950.0
5819,300000.0
15911,525300.0
10139,780000.0
20371,300000.0
10491,390000.0
18742,244000.0
16408,325000.0
20699,350000.0
8400,500000.0
14888,255000.0
16820,252500.0
11978,359500.0
14782,479900.0
4893,643000.0
8720,806000.0
17452,372500.0
8971,195000.0
722,650000.0
5176,350000.0
10153,400000.0
1860,320000.0
19323,1180000.0
1687,850000.0
8498,975000.0
19964,640000.0
1992,225000.0
10524,299950.0
16916,600000.0
17054,280000.0
15880,352750.0
18312,415000.0
6117,755000.0
3459,270000.0
15108,388000.0
6567,645000.0
19725,467000.0
5670,241000.0
9296,201000.0
15764,1060000.0
2810,350000.0
8949,550000.0
5492,660000.0
15537,250000.0
12710,456000.0
17726,658000.0
13330,345000.0
14812,275000.0
574,240500.0
8449,375000.0
18720,370000.0
18228,330000.0
9232,247000.0
18758,330000.0
16790,905000.0
3625,430000.0
18698,399888.0
18145,740000.0
19883,908990.0
8695,320000.0
6354,480000.0
10514,559950.0
13633,802000.0
19577,749000.0
848,185000.0
2248,358000.0
5616,540000.0
8564,270000.0
19844,292000.0
13509,395000.0
17667,469900.0
15697,535000.0
8118,970000.0
5303,532500.0
4052,1880000.0
12129,313000.0
10923,329950.0
14654,2150000.0
19224,430000.0
4076,865000.0
997,245000.0
4332,303000.0
12926,698000.0
9368,462000.0
11586,185000.0
551,442000.0
17394,200000.0
18805,630000.0
4372,397500.0
3497,206000.0
14580,358800.0
17038,630000.0
8032,375000.0
1407,495000.0
16572,294999.0
19234,700000.0
18485,429000.0
14021,635000.0
14372,540000.0
1812,150000.0
11780,560000.0
16785,725000.0
19703,1210000.0
693,405000.0
10725,485000.0
5011,675000.0
3443,521000.0
9174,808000.0
11501,810000.0
4175,240415.0
4222,475000.0
8283,498000.0
13844,167000.0
10458,598850.0
17754,273148.0
13382,320000.0
16711,368000.0
20234,575000.0
261,272500.0
20190,689000.0
11529,1210000.0
5497,352000.0
3875,325000.0
4016,360000.0
3626,472500.0
16416,499000.0
445,578000.0
6752,303100.0
5111,430000.0
3555,457000.0
10386,1140000.0
13886,375000.0
7338,300000.0
13989,260000.0
3367,619420.0
17095,465000.0
11059,570000.0
2526,465000.0
17185,325000.0
14895,380000.0
17277,420000.0
1168,460000.0
4144,688000.0
7892,285950.0
17870,539000.0
8276,750000.0
3149,1310000.0
16214,449400.0
880,615000.0
6747,1210000.0
9408,464500.0
7572,375000.0
20465,963000.0
13439,400000.0
1467,425000.0
8154,245000.0
17920,220000.0
13833,848000.0
6537,311000.0
12153,410000.0
452,465000.0
12518,269000.0
19357,412000.0
13608,375000.0
4137,316000.0
3039,415000.0
15758,495000.0
4150,560000.0
15111,705000.0
14017,255000.0
14854,707500.0
17361,610000.0
579,507000.0
18617,403000.0
6571,485000.0
12024,164000.0
7467,299800.0
17969,315000.0
15853,926250.0
13779,230000.0
867,730000.0
17309,217000.0
4157,496752.0
6349,300000.0
17418,212000.0
17922,1100000.0
402,577500.0
4428,799000.0
10276,520000.0
3057,285000.0
10190,440000.0
7060,555000.0
164,269950.0
17176,217000.0
10390,289571.0
12494,850000.0
11347,299950.0
12212,577500.0
3317,419600.0
12118,375000.0
7865,930000.0
15857,395000.0
12126,90000.0
6851,309000.0
1847,460000.0
18648,280000.0
1334,719000.0
8779,650000.0
19818,576000.0
17410,343000.0
8945,530000.0
11256,250000.0
19530,300500.0
6997,118125.0
706,501000.0
3491,435000.0
4573,372977.0
13247,230000.0
17392,440000.0
7706,450000.0
7054,400000.0
5580,455000.0
14165,545000.0
3151,625000.0
6617,343000.0
4784,568000.0
11991,570000.0
4022,393500.0
15905,765000.0
9266,700000.0
2607,273000.0
17475,457000.0
11630,420000.0
9118,248000.0
11502,400000.0
9182,490000.0
2429,535000.0
246,415000.0
3815,375000.0
15057,309950.0
18757,296475.0
9089,1010000.0
2262,172500.0
10438,460000.0
835,275000.0
13256,700000.0
8624,348000.0
11395,170000.0
1173,485500.0
19183,449950.0
6437,455000.0
15201,672500.0
12848,1130000.0
16298,520000.0
8102,330000.0
5289,304000.0
16792,438000.0
8098,510000.0
4951,320000.0
250,385000.0
20526,369500.0
7952,415000.0
20708,325000.0
7334,415000.0
2793,430000.0
14533,310000.0
14584,209950.0
7795,682000.0
19369,1040000.0
3407,197000.0
20779,1750000.0
11291,1550000.0
19294,395000.0
8625,515000.0
15779,315000.0
7422,698000.0
8963,778100.0
1997,199000.0
4200,160134.0
16872,541000.0
17537,253400.0
18667,565000.0
11326,255000.0
5629,278000.0
4002,523000.0
15614,535000.0
4753,359000.0
20734,365000.0
18475,420000.0
15975,304000.0
4196,437000.0
9635,205000.0
3681,319990.0
3019,485000.0
4310,728000.0
7448,775000.0
13091,295000.0
18530,190000.0
15121,740000.0
3985,550500.0
16373,734950.0
9205,450000.0
15752,792000.0
2569,271900.0
4402,421000.0
4277,477590.0
3666,460000.0
8412,506000.0
20820,390000.0
2446,390000.0
6821,560000.0
15966,338500.0
6520,286000.0
19227,909500.0
17782,200000.0
18376,210000.0
8959,329000.0
3172,885000.0
1223,470000.0
15136,419950.0
12358,500000.0
544,638700.0
1204,317000.0
14769,237000.0
8613,350000.0
9257,340000.0
7242,365000.0
2637,810000.0
8761,842000.0
14765,392500.0
1388,491500.0
18955,300000.0
19591,475000.0
877,550000.0
10721,450000.0
8388,275000.0
98,437500.0
11575,275000.0
4379,540000.0
11957,232900.0
2803,765000.0
11189,412250.0
3908,300000.0
10763,825000.0
7688,193000.0
15292,362000.0
6496,265000.0
19485,1580000.0
8447,233000.0
20487,687015.0
17734,560000.0
8075,587000.0
13161,310000.0
6964,165000.0
6479,458500.0
4711,310000.0
18041,423000.0
15689,439000.0
12476,525000.0
989,840000.0
19847,499000.0
2682,1610000.0
15558,665000.0
2508,299000.0
14632,937750.0
9702,370000.0
4314,306500.0
16643,796500.0
15232,525000.0
5356,539950.0
6639,915000.0
5972,445000.0
9436,689900.0
3734,425000.0
15891,399950.0
11196,560000.0
12313,975000.0
7787,200000.0
19378,415000.0
13187,252000.0
19612,803100.0
10949,619500.0
1876,483945.0
19494,379000.0
5262,347000.0
8446,280000.0
19679,400200.0
12703,320000.0
11163,810000.0
5159,399000.0
19047,375000.0
16480,838000.0
759,218000.0
5481,510000.0
654,497000.0
19846,799950.0
5812,635000.0
5288,280000.0
2892,530000.0
19581,392440.0
5636,203000.0
9612,440000.0
3044,285000.0
19090,489000.0
10783,575000.0
8520,250000.0
20341,535000.0
8445,272000.0
16869,325000.0
7318,505000.0
6159,675000.0
13515,575000.0
15536,280000.0
12569,330000.0
6022,280000.0
5092,241500.0
13569,360000.0
11211,625000.0
11221,540000.0
19061,319900.0
19660,427000.0
16731,400000.0
1131,359000.0
11210,238000.0
11137,429950.0
3659,799000.0
3326,1080000.0
9465,350000.0
19042,390000.0
2663,268000.0
20052,685000.0
5378,500000.0
10012,750000.0
9554,599950.0
15039,339950.0
5533,265000.0
11673,338000.0
4,510000.0
4152,455000.0
15872,779000.0
1927,276900.0
17363,623500.0
14132,525000.0
14549,855000.0
19290,292500.0
10379,745000.0
2880,570000.0
5839,730000.0
3381,299950.0
13562,449950.0
9494,491000.0
15780,545000.0
4957,235000.0
13028,920000.0
17693,556000.0
18626,1230000.0
11305,455000.0
5720,840000.0
14617,370000.0
4620,650000.0
942,524250.0
19869,515000.0
3235,242500.0
3257,579000.0
18238,296500.0
19704,745000.0
8368,588000.0
8627,815000.0
14572,405100.0
308,390000.0
1565,1200000.0
12156,635000.0
6727,272000.0
2135,398000.0
16613,175000.0
10861,375000.0
19656,1240000.0
20485,525000.0
15497,1400000.0
13169,339950.0
15533,575000.0
3874,2500000.0
18320,507000.0
7393,640000.0
2276,1100000.0
7072,363500.0
12817,392000.0
16467,465000.0
13524,626000.0
18362,950000.0
16040,980000.0
19742,565000.0
2623,283000.0
5918,350000.0
12764,488000.0
8534,410000.0
20047,380000.0
231,416000.0
8371,245000.0
14458,365000.0
737,400000.0
2838,655500.0
15220,546200.0
8216,270000.0
18688,746000.0
14057,640000.0
14249,989900.0
20041,750000.0
15724,2330000.0
8301,1150000.0
5705,170000.0
19637,605000.0
9513,1100000.0
5935,407450.0
10187,209000.0
6495,703300.0
755,305000.0
14777,329000.0
20296,857326.0
8119,510000.0
15052,237000.0
8992,452000.0
20753,425000.0
19862,286800.0
13693,212000.0
6200,445000.0
16745,555000.0
69,1040000.0
5367,142500.0
8084,425000.0
5682,695000.0
20076,348000.0
20870,329000.0
13362,550000.0
1680,397000.0
7557,199950.0
8569,370000.0
9661,457000.0
5961,650000.0
2603,780000.0
19165,335606.0
13867,490000.0
7868,865000.0
18959,515000.0
5413,710000.0
13733,418000.0
12697,570000.0
17068,575000.0
12422,350000.0
16188,290000.0
11283,218000.0
10918,740000.0
8669,394999.0
20221,519990.0
2283,575000.0
3732,440000.0
9045,467500.0
16861,364950.0
14065,425000.0
17859,219200.0
8943,485000.0
20325,515000.0
15595,550000.0
20647,430000.0
17593,368000.0
6620,772500.0
15178,450000.0
5127,530000.0
9327,1480000.0
17351,1350000.0
12756,419000.0
1545,336000.0
739,374950.0
11572,501000.0
10875,785000.0
1674,372000.0
2567,569000.0
13313,1350000.0
6984,1490000.0
6795,584000.0
11134,650000.0
3518,337500.0
18827,1500000.0
10546,463000.0
4732,499900.0
12679,319950.0
773,650000.0
865,980000.0
8521,357000.0
5200,200000.0
18669,360000.0
641,475000.0
18,230000.0
18505,430000.0
11089,543000.0
3203,368500.0
7288,305000.0
12501,275000.0
5204,295000.0
14441,702000.0
9057,405000.0
13708,400000.0
11177,194000.0
20476,654000.0
16816,499950.0
6923,710000.0
3840,720000.0
17665,490000.0
11998,580000.0
11197,259875.0
9154,423500.0
13968,593000.0
18045,543000.0
12921,610000.0
6665,502700.0
3240,750000.0
19633,419950.0
3309,412000.0
10358,912000.0
363,297000.0
14117,242050.0
3723,387000.0
11017,300000.0
15622,245000.0
7670,450000.0
11789,775000.0
4726,549000.0
8738,258000.0
2940,770000.0
471,207950.0
1641,229000.0
19664,442515.0
18841,885000.0
19106,379900.0
15153,570000.0
1172,455000.0
4500,670000.0
13465,240000.0
6085,313000.0
14428,530000.0
9602,445000.0
19444,594491.0
1032,550000.0
3364,690000.0
18746,950000.0
14925,546000.0
12665,315000.0
1410,359000.0
12479,226000.0
142,420000.0
6666,505000.0
11332,1280000.0
8634,315000.0
19786,1270000.0
815,456500.0
6500,385000.0
7322,1150000.0
2131,1030000.0
1797,411800.0
7727,355200.0
4575,1470000.0
5190,214000.0
8167,366000.0
3122,625000.0
14045,750000.0
5365,370000.0
12410,799950.0
4275,379500.0
523,280000.0
3089,555565.0
17211,740000.0
11619,540000.0
20895,520000.0
1996,417000.0
5253,719000.0
18894,450000.0
1532,1050000.0
11819,525000.0
17222,270000.0
11602,750000.0
2831,635000.0
8269,169000.0
9727,520000.0
7489,440150.0
12071,400000.0
13494,1160000.0
15266,455000.0
18330,345000.0
19773,500012.0
1299,842500.0
6273,355000.0
5499,276500.0
6447,279000.0
3276,260000.0
9294,499990.0
6230,785000.0
1480,350000.0
19175,730000.0
1601,830000.0
10151,250000.0
5091,460000.0
7067,970000.0
17605,760000.0
10987,775000.0
18491,283500.0
16469,445000.0
15618,533000.0
3661,750000.0
6048,300000.0
8747,625000.0
4825,446000.0
9355,303000.0
5680,345950.0
11549,185000.0
12907,315000.0
397,364950.0
1537,455000.0
2506,525000.0
20838,336750.0
15912,760000.0
17001,680000.0
5555,215000.0
3010,640000.0
17346,550000.0
723,449950.0
300,665000.0
3192,95000.0
19752,1290000.0
7328,387500.0
12486,782000.0
14666,507000.0
4185,750000.0
2713,332000.0
9549,784950.0
11496,636000.0
11334,635000.0
13647,275000.0
19857,550000.0
18137,255000.0
19937,300000.0
13147,364000.0
4582,675000.0
19954,545000.0
7367,865000.0
10681,399000.0
143,500000.0
2511,540000.0
19958,295000.0
7433,762000.0
18981,235000.0
9344,315000.0
14141,350000.0
6965,243500.0
1212,682000.0
12695,730100.0
7055,302000.0
14695,244000.0
2349,485000.0
9261,620000.0
14086,380000.0
17894,325000.0
15487,252500.0
19270,455000.0
5427,720000.0
16642,695000.0
3426,529000.0
8857,353000.0
12854,700000.0
7216,297500.0
5994,510000.0
8834,545000.0
11070,300000.0
3767,1210000.0
4272,344000.0
20581,320000.0
14315,210000.0
14967,525000.0
786,625000.0
11049,245000.0
14304,240000.0
20879,645000.0
16638,212000.0
16005,338000.0
6481,750000.0
12379,420000.0
7853,212000.0
19714,437000.0
17389,450000.0
13016,520000.0
14259,420000.0
2905,202000.0
4626,225000.0
18489,610000.0
996,315000.0
18364,412000.0
154,650000.0
7246,1400000.0
11468,332500.0
14600,442000.0
6250,503500.0
16360,137000.0
8055,545000.0
20441,279800.0
5523,615000.0
17415,630000.0
7505,620000.0
14467,260000.0
8926,379000.0
156,247000.0
3504,554663.0
3085,680000.0
18114,450000.0
1552,425000.0
13393,390000.0
16891,622200.0
2148,600000.0
11987,311600.0
495,480000.0
18031,517000.0
2321,165000.0
912,971000.0
16224,560000.0
8777,585888.0
151,282950.0
15763,615000.0
17984,526000.0
17540,765000.0
1364,530000.0
1738,850000.0
3001,527000.0
12455,209000.0
9309,425000.0
16484,360000.0
6961,170000.0
19893,579000.0
20418,380950.0
2883,896000.0
3720,325000.0
7127,460000.0
9533,264500.0
10235,525000.0
888,290000.0
5471,1420000.0
3201,253000.0
16874,560000.0
10468,812000.0
4823,419950.0
4704,255000.0
12653,425000.0
343,252000.0
12716,790000.0
4136,649950.0
3237,613000.0
3188,410000.0
4522,299800.0
2223,260000.0
12388,343000.0
17002,763000.0
2121,604000.0
6858,680000.0
992,349500.0
13273,325000.0
10686,561000.0
16855,281700.0
18098,713000.0
3672,294950.0
10252,489950.0
7366,260000.0
6257,525000.0
4734,450000.0
19248,288790.0
1465,405000.0
4593,350000.0
19599,575000.0
3565,525000.0
12095,710000.0
5840,762500.0
283,630000.0
20182,1280000.0
14986,423000.0
11790,335000.0
6175,1580000.0
17405,298000.0
8911,289000.0
4151,410000.0
14271,160000.0
14130,309000.0
20576,440000.0
16142,347500.0
13502,720000.0
10313,257700.0
19761,339989.0
7376,206000.0
15322,319000.0
20199,644000.0
13204,445000.0
19091,250000.0
8861,1230000.0
15719,1950000.0
3161,193000.0
2630,397000.0
18681,342000.0
3174,289000.0
2565,161500.0
18712,535000.0
1203,546000.0
6413,530000.0
18085,250000.0
616,245000.0
10118,752500.0
3114,350000.0
10833,382000.0
18866,518000.0
18470,279475.0
7481,310000.0
18948,320000.0
6726,240000.0
15611,445000.0
2728,490000.0
14504,1640000.0
13920,270000.0
20267,720000.0
2460,649000.0
16146,540000.0
10318,306888.0
11810,210000.0
19031,460000.0
8092,910000.0
1357,685000.0
16756,485000.0
7798,270000.0
8997,903000.0
12886,678100.0
20887,385000.0
7776,590000.0
14201,294950.0
1590,231500.0
20627,452000.0
3140,732000.0
12472,429000.0
5338,385500.0
8895,525000.0
8758,427500.0
15414,387500.0
547,671500.0
7118,395000.0
7264,229950.0
6937,568000.0
26,667000.0
1067,285000.0
3918,940000.0
12678,510000.0
6604,299000.0
5529,400000.0
6678,1030000.0
5398,255000.0
11360,590000.0
14380,174950.0
15495,532000.0
8081,370000.0
14546,1300000.0
9413,499950.0
16797,398000.0
10740,1180000.0
20384,1080000.0
437,520000.0
16126,496000.0
11112,240000.0
19997,293000.0
5269,810000.0
1861,1250000.0
10891,600000.0
20789,407500.0
17516,677000.0
8316,435000.0
10673,580000.0
9225,435000.0
1,538000.0
2706,450000.0
19277,730000.0
8518,1010000.0
13327,585000.0
5325,805000.0
10691,650000.0
9196,615000.0
6957,277000.0
7329,256000.0
5966,639000.0
19574,735000.0
16372,609000.0
4011,438000.0
3462,889000.0
534,451000.0
11962,164000.0
12152,215000.0
15691,215000.0
5823,419000.0
585,531000.0
11875,374950.0
12352,537000.0
17661,400000.0
15624,465000.0
13991,307000.0
15986,505000.0
17271,275000.0
8683,450000.0
9743,200000.0
14260,355000.0
6362,230000.0
9088,440000.0
15353,265000.0
6464,509990.0
10148,910000.0
18580,585000.0
11740,367400.0
20228,526000.0
19586,329780.0
1916,430000.0
11377,460000.0
19812,496800.0
9697,252000.0
8107,700000.0
14904,305000.0
8082,362500.0
1910,627500.0
18562,187300.0
20100,239000.0
15610,705000.0
1133,505000.0
16930,431000.0
18295,920000.0
10710,814950.0
17777,290000.0
1317,334000.0
4368,300000.0
8313,533050.0
18352,665000.0
10641,397500.0
19776,356999.0
7325,299000.0
13854,412500.0
6080,625000.0
18820,190000.0
2601,485000.0
6568,599000.0
18021,1600000.0
17166,809950.0
2173,372400.0
20113,674600.0
12746,380000.0
3605,589000.0
13276,338900.0
6429,515000.0
12861,395000.0
18756,429950.0
7995,616000.0
9142,352000.0
3768,431500.0
5077,657500.0
8274,510000.0
12230,583000.0
19895,467000.0
9599,480000.0
4631,310000.0
15705,387990.0
240,2400000.0
17960,515000.0
19258,430000.0
13722,639950.0
15804,280000.0
10771,234000.0
16889,1870000.0
11461,573500.0
10930,695000.0
7602,267500.0
15376,480500.0
1867,998000.0
13742,756000.0
15792,253500.0
20829,535000.0
15682,275000.0
2521,290300.0
18884,240000.0
1820,300000.0
2410,753888.0
8243,898000.0
18625,680000.0
6637,217000.0
5187,475226.0
17278,610000.0
11769,511555.0
4565,680000.0
14917,466000.0
13607,235000.0
7942,443600.0
16354,635000.0
19024,320000.0
6391,340000.0
2118,340000.0
10050,1380000.0
3779,215000.0
19506,1050000.0
4961,370000.0
2809,570000.0
18964,663000.0
498,615000.0
11445,746000.0
918,1030000.0
20385,637850.0
13390,345000.0
13264,410000.0
8617,475000.0
4284,840000.0
19493,1480000.0
16096,712000.0
228,213000.0
17006,415000.0
19533,614000.0
2741,534000.0
13329,1810000.0
11703,599000.0
14348,240000.0
14960,175000.0
9271,130000.0
16706,625000.0
11113,328500.0
6001,640000.0
5718,762500.0
4897,469950.0
5583,452000.0
20084,770000.0
11845,359950.0
7867,394000.0
16434,440000.0
15630,450500.0
1128,900000.0
17321,778000.0
10523,440000.0
10400,709000.0
1567,210000.0
10298,730000.0
1706,300000.0
7450,458000.0
3153,1970000.0
10364,433495.0
11523,498500.0
7299,440000.0
17712,250000.0
512,662000.0
6240,188000.0
13182,765000.0
7104,325000.0
10566,420000.0
14865,658000.0
9824,600000.0
2925,430000.0
10490,275000.0
20667,295000.0
12444,442573.0
15569,1200000.0
2721,865000.0
7445,592500.0
7893,698000.0
7509,440000.0
18327,580000.0
8042,1220000.0
20225,350000.0
5953,626700.0
16611,250000.0
18447,275000.0
9928,540500.0
13799,349000.0
11428,399000.0
13928,302000.0
19209,293467.0
14783,1120000.0
15513,485000.0
7236,365000.0
6468,185000.0
13286,810000.0
10832,445000.0
9053,245000.0
1505,199990.0
6054,533000.0
596,485000.0
4225,249950.0
2550,872000.0
20326,589410.0
13135,399000.0
7440,775000.0
19595,221000.0
6768,870000.0
3199,487028.0
2681,524000.0
6449,830000.0
7951,810000.0
17096,710000.0
14626,320000.0
1045,325000.0
13044,565000.0
2644,856000.0
4435,181000.0
11357,160000.0
11831,600000.0
17292,283700.0
13668,260000.0
18432,879950.0
14645,285000.0
4487,324000.0
2061,270000.0
4645,339950.0
9112,272000.0
11004,320000.0
3775,880000.0
19496,535000.0
5596,385000.0
19872,540000.0
10741,629950.0
9297,765000.0
7265,403250.0
9080,197200.0
10573,480000.0
19391,754950.0
4174,715000.0
16877,407500.0
8737,265950.0
9216,825000.0
19135,450000.0
13040,1330000.0
16046,620000.0
17124,500000.0
10143,226500.0
20207,562500.0
8543,650000.0
5607,411000.0
983,429000.0
8033,500000.0
5480,395300.0
5068,439990.0
14894,246000.0
4797,450000.0
4482,540000.0
3662,2890000.0
20104,399963.0
10486,580000.0
6947,630000.0
4657,359000.0
6414,415000.0
17676,425000.0
3150,843500.0
18651,295000.0
15993,355000.0
4813,547000.0
9265,476100.0
5969,499922.0
14998,405000.0
11891,349950.0
13335,695000.0
2939,219950.0
14096,255000.0
12702,788000.0
1340,490000.0
20378,321950.0
1391,566000.0
16858,375000.0
7437,2150000.0
16477,710000.0
8802,570000.0
17882,473000.0
5806,499500.0
16189,365000.0
6146,320000.0
16934,248500.0
9775,456000.0
1412,400000.0
15652,480000.0
12002,899000.0
2256,520000.0
382,927000.0
17758,403000.0
6120,490000.0
2212,252000.0
5603,450000.0
10814,394000.0
8881,267100.0
6004,650000.0
5417,385000.0
4938,510000.0
13434,467000.0
3624,899000.0
3158,180000.0
4267,790000.0
9158,780000.0
463,315000.0
1754,255000.0
15712,550000.0
17273,425000.0
13830,223000.0
16187,500000.0
6380,675000.0
3829,415000.0
12674,402000.0
378,385000.0
11298,422500.0
12995,545000.0
8181,238000.0
1335,381000.0
13511,425000.0
20606,492500.0
2716,460000.0
16801,180000.0
18223,202500.0
17122,399500.0
13638,275000.0
19199,535000.0
19911,415000.0
3183,553000.0
10003,334000.0
6322,260000.0
13639,600000.0
16449,409000.0
7389,575000.0
1894,490000.0
9399,410000.0
4661,261000.0
14356,523460.0
16870,257000.0
7769,420000.0
7090,395000.0
6221,343566.0
5308,140000.0
9381,1250000.0
18108,946000.0
19375,450000.0
20475,375900.0
19450,939000.0
7037,390000.0
11646,317000.0
10570,481000.0
15021,750500.0
14160,335000.0
20256,609000.0
18523,450000.0
15594,800000.0
14620,345000.0
15500,660000.0
6358,260000.0
913,915000.0
12805,1080000.0
3992,415000.0
6691,375000.0
20029,459000.0
1030,399950.0
9164,2380000.0
2220,1190000.0
11966,979500.0
9488,425000.0
1577,810000.0
20101,760000.0
9947,335620.0
3793,550000.0
3655,240000.0
17552,700000.0
4327,330000.0
19385,975000.0
8302,459950.0
20394,395950.0
10544,294900.0
14802,275000.0
7686,293000.0
5731,908950.0
2917,170000.0
5586,825000.0
7088,565000.0
14605,1030000.0
6326,498500.0
15286,412500.0
1515,140000.0
20365,1080000.0
11278,342500.0
2371,500000.0
3432,494400.0
2263,554000.0
4479,605000.0
4239,1150000.0
19335,1100000.0
1390,369500.0
893,451000.0
1490,245000.0
18788,356000.0
10042,180000.0
14037,355000.0
16841,425000.0
8516,465000.0
9407,999950.0
15187,276900.0
2933,615000.0
12881,452500.0
19567,380000.0
10937,524950.0
19238,559950.0
20088,1110000.0
11638,215000.0
1129,1150000.0
731,316500.0
11110,458000.0
19207,435000.0
3084,700000.0
15000,260000.0
7297,322500.0
4588,735000.0
12496,327200.0
2795,579950.0
8979,587750.0
7601,680000.0
798,825000.0
6232,344950.0
734,856600.0
15568,495000.0
2244,555000.0
