,price
13181,245000.0
5635,480000.0
6352,317500.0
21475,484000.0
6827,515055.0
10024,689000.0
2730,699900.0
13797,415000.0
10223,440000.0
2645,560000.0
7887,204750.0
5645,672500.0
17059,390000.0
765,560000.0
423,380000.0
20386,437000.0
18034,548050.0
8657,975000.0
7684,320000.0
15002,325000.0
9899,375000.0
8801,604000.0
2593,399500.0
18283,549900.0
18384,392500.0
12828,349000.0
11062,499990.0
4561,530000.0
20770,411000.0
2870,293000.0
2156,665000.0
14295,1800000.0
11152,620000.0
19090,463000.0
4049,400000.0
17817,600000.0
21023,459000.0
3228,965000.0
14715,620000.0
17551,417500.0
3272,153503.0
5684,1000000.0
4169,1190000.0
17216,1880000.0
294,550000.0
5850,200000.0
1373,320000.0
9187,279950.0
18404,265000.0
7042,328000.0
14710,350000.0
73,360000.0
6891,161700.0
422,538000.0
9131,305000.0
2159,332000.0
2092,248000.0
13975,1230000.0
8395,248000.0
13974,535000.0
15878,1570000.0
9876,530000.0
2619,490000.0
4679,610000.0
15421,500000.0
11552,350000.0
19421,580000.0
16660,645000.0
16966,401000.0
6623,187000.0
10126,340000.0
15775,650000.0
16766,327000.0
8983,590000.0
9838,450000.0
7734,530000.0
3596,248000.0
7585,449000.0
10027,375000.0
12862,310000.0
14152,228950.0
7209,605000.0
13000,285000.0
2388,371000.0
3293,282000.0
10108,280000.0
9122,250000.0
8431,374900.0
4705,575000.0
4221,390000.0
14013,255000.0
18500,564000.0
8562,726500.0
6649,580000.0
20744,765000.0
15041,1080000.0
1105,1130000.0
15437,526000.0
3970,450000.0
9017,565000.0
20252,611000.0
12172,429000.0
2941,325000.0
16367,641500.0
11572,359900.0
2126,235000.0
4680,413500.0
5916,1200000.0
17907,427500.0
13714,472000.0
8774,880000.0
207,425000.0
6463,260000.0
5535,538000.0
21291,331000.0
15538,125000.0
14290,397000.0
7827,575000.0
17391,390000.0
8170,1000000.0
2783,401000.0
3676,135000.0
17843,295000.0
15842,539000.0
13076,365000.0
5164,240000.0
19702,495000.0
1798,206000.0
15844,510250.0
20319,405000.0
8981,555000.0
720,289950.0
1036,415000.0
13292,270000.0
13048,496600.0
15304,334000.0
2881,525000.0
17519,220000.0
14971,635000.0
14751,780000.0
5616,110000.0
18422,690000.0
17794,455000.0
7218,259950.0
12907,329932.0
1061,790000.0
11389,920000.0
9683,255000.0
19275,447000.0
9511,550000.0
4362,453000.0
12703,455000.0
10466,292000.0
4513,360000.0
9595,385000.0
10265,728725.0
18851,1300000.0
15825,500000.0
19231,440000.0
8937,230000.0
18061,1700000.0
6435,165000.0
9179,144000.0
11694,265000.0
2182,333000.0
14004,580000.0
102,699950.0
13272,600000.0
14772,255000.0
11362,495000.0
17199,197000.0
2852,856000.0
17046,700000.0
18598,515000.0
10637,435000.0
14584,770000.0
21265,448000.0
11560,1450000.0
11456,268000.0
4183,400800.0
2837,280000.0
407,278500.0
1729,337000.0
16633,305000.0
15548,730000.0
7406,294000.0
1534,932800.0
15126,239000.0
18564,160000.0
3733,460000.0
18295,625000.0
21313,375000.0
5823,455000.0
656,3070000.0
846,664000.0
10631,250000.0
8642,249000.0
3471,417000.0
4219,571900.0
51,345000.0
13806,215000.0
4042,267000.0
8084,315000.0
17247,280000.0
8450,350000.0
731,315000.0
1753,545000.0
15506,415000.0
6917,315000.0
14570,410000.0
2887,635000.0
18405,465000.0
748,517500.0
10400,379950.0
4306,600000.0
866,467000.0
15626,259950.0
8167,1630000.0
445,400000.0
7313,525000.0
8623,601150.0
5140,529888.0
7381,350000.0
17569,269500.0
12786,570000.0
13206,713500.0
11176,442250.0
18219,415000.0
13223,248000.0
4581,369950.0
12249,255000.0
14160,286000.0
10622,645000.0
11076,195000.0
1199,472800.0
129,430000.0
17362,836500.0
12732,210000.0
17284,440000.0
4752,934550.0
15420,300000.0
124,770000.0
1294,925000.0
849,254000.0
20291,665000.0
8095,336500.0
8899,998000.0
15719,960000.0
7124,361000.0
5502,540000.0
10702,738000.0
6313,402000.0
17443,330000.0
20197,380000.0
10098,624800.0
12725,287000.0
9414,375000.0
9125,284850.0
7527,622000.0
3064,400000.0
21077,255500.0
5579,272000.0
16475,314500.0
14465,750000.0
9607,655000.0
6752,295000.0
19008,565000.0
18338,246500.0
1409,750000.0
926,420000.0
993,178500.0
14128,225000.0
3133,390000.0
11161,350000.0
2035,369950.0
14722,295000.0
4335,2130000.0
14450,573300.0
7714,249900.0
3876,357000.0
18502,698000.0
9998,160000.0
6546,318400.0
2640,190000.0
3198,710000.0
6770,425000.0
11077,910000.0
21179,445000.0
12078,550000.0
960,385000.0
3281,725000.0
4205,825000.0
10744,589000.0
20069,1060000.0
19540,675000.0
1655,400000.0
7460,272000.0
2235,295450.0
13323,585000.0
5232,375000.0
957,345500.0
20462,540000.0
12581,695000.0
12868,560000.0
16146,365000.0
5921,440000.0
18169,1100000.0
20757,345000.0
4191,470000.0
18129,490000.0
17844,871000.0
14613,260000.0
9501,390000.0
8528,599000.0
4066,979000.0
19180,216500.0
7845,613200.0
6527,225000.0
7171,260000.0
7193,1300000.0
7013,225000.0
21555,608500.0
19477,370000.0
16320,745000.0
14424,269950.0
6708,2650000.0
3059,790000.0
15223,1030000.0
14769,465000.0
9264,200000.0
19488,545000.0
5260,215000.0
4320,459500.0
9324,1340000.0
2916,160000.0
3566,280000.0
20710,635000.0
10051,430000.0
17064,322000.0
12306,259500.0
8397,315000.0
17212,525000.0
12125,815000.0
10883,297262.0
6489,865000.0
1907,325000.0
17126,334999.0
6697,520000.0
18783,575000.0
19962,358000.0
50,228000.0
10630,738000.0
13480,852500.0
8661,195000.0
15084,625000.0
18981,449999.0
4541,530000.0
14517,770000.0
18575,194250.0
14610,438000.0
19505,425000.0
7586,460000.0
19089,615000.0
12728,550000.0
10212,535000.0
18147,660000.0
10414,389000.0
13695,670000.0
13186,835000.0
13646,265000.0
3605,252500.0
605,469000.0
15577,790000.0
7995,379500.0
5005,425000.0
17251,545000.0
10640,295832.0
1833,1530000.0
10549,500000.0
13959,212000.0
3845,359950.0
7356,269000.0
3586,630000.0
13852,225500.0
17701,775000.0
20154,749950.0
1617,245000.0
19661,785000.0
17418,231000.0
6870,435000.0
13846,329900.0
20798,312000.0
10239,395000.0
9350,329950.0
20229,649000.0
6404,315000.0
10770,1050000.0
14946,799000.0
14630,418900.0
11229,403900.0
16561,461000.0
11494,815000.0
16713,279000.0
15771,635000.0
16151,496000.0
2240,525000.0
9103,1360000.0
19207,675000.0
17576,303697.0
15083,475000.0
15403,375000.0
11657,300000.0
12414,710000.0
12546,364000.0
18068,580000.0
16270,850000.0
2925,167000.0
19811,398651.0
1764,487250.0
2848,399950.0
11011,330000.0
16925,262500.0
6853,406100.0
6576,536000.0
12501,445000.0
6629,400000.0
1100,631000.0
12184,486000.0
4634,652500.0
18662,262000.0
14649,630000.0
15245,442500.0
12881,285950.0
759,405600.0
7659,219950.0
2534,661000.0
18083,689000.0
2594,1070000.0
13327,510000.0
3762,575000.0
19966,495000.0
8276,296000.0
11218,725000.0
2892,798000.0
2218,257000.0
21297,627000.0
9635,265000.0
1765,301000.0
18845,680000.0
4090,660000.0
20877,401000.0
18557,299000.0
2120,405000.0
14593,1000000.0
2451,306000.0
5389,411000.0
14791,189000.0
8938,404763.0
8059,450000.0
21063,294570.0
5439,325000.0
13233,293500.0
14167,315000.0
20134,459000.0
6613,515000.0
6419,375000.0
8090,970000.0
15429,564000.0
21575,572000.0
5077,311000.0
9919,275000.0
1265,340000.0
5531,681000.0
15798,294450.0
18013,500000.0
19847,649000.0
16472,249500.0
9225,169100.0
3432,279000.0
9685,865000.0
6573,254000.0
9654,496000.0
8018,323000.0
17893,310000.0
17117,315000.0
8894,650000.0
9598,450000.0
14498,508000.0
14982,269950.0
16101,616950.0
3603,502500.0
6208,1030000.0
20910,630000.0
15943,693000.0
12383,615000.0
8799,1370000.0
7607,419950.0
19365,211000.0
13631,898000.0
6182,675000.0
7498,184000.0
10576,379900.0
6783,310000.0
2127,330000.0
15417,1000000.0
15285,325000.0
14519,325000.0
6587,1250000.0
17466,284000.0
21224,525000.0
10254,635000.0
4152,222000.0
6639,378000.0
21510,290000.0
18438,170500.0
10984,757000.0
19162,735000.0
13082,666570.0
8843,291000.0
3180,440000.0
17758,270000.0
4373,458000.0
15996,540000.0
10810,558000.0
9993,462500.0
10403,209950.0
3723,375000.0
14464,414500.0
16380,300000.0
11806,700000.0
8834,355000.0
3417,465000.0
4388,240000.0
15334,550000.0
8576,365000.0
7495,250000.0
10606,560000.0
3341,2080000.0
5947,705000.0
11950,325000.0
4142,330600.0
10936,170000.0
9565,396500.0
3168,587500.0
5248,582000.0
21259,950000.0
3996,210000.0
1963,375000.0
8802,750000.0
18037,400000.0
1058,425000.0
6754,339888.0
13551,299000.0
18799,855000.0
20465,416000.0
7291,525000.0
6742,175000.0
7850,582000.0
13355,520000.0
4449,470000.0
17261,232000.0
16477,444950.0
20897,299999.0
5577,360000.0
17829,299000.0
21319,403000.0
7196,995000.0
19495,487585.0
3724,422000.0
12453,222900.0
10025,560000.0
13316,248000.0
4263,585000.0
17767,460000.0
1236,659000.0
9204,315000.0
418,355000.0
18178,345000.0
652,325000.0
7199,628000.0
4133,399950.0
198,440000.0
1155,790000.0
2379,282000.0
6043,675000.0
16974,295000.0
10604,472000.0
15593,190000.0
11570,408000.0
13177,325000.0
2269,546800.0
17471,365000.0
11428,848000.0
16730,206000.0
1648,284950.0
13528,785000.0
282,2050000.0
4507,555000.0
14243,375000.0
1873,425000.0
8412,248000.0
6236,574000.0
6877,266000.0
6015,272000.0
17370,297000.0
7720,152000.0
17730,635000.0
8411,1300000.0
1844,805000.0
16569,885000.0
10968,545000.0
7060,499950.0
10237,315000.0
293,580000.0
14943,382000.0
10728,385000.0
6277,675000.0
570,338900.0
18753,2150000.0
3022,453000.0
14990,233000.0
18621,683000.0
20453,664950.0
3169,364000.0
15349,319000.0
4901,395000.0
3902,1420000.0
7367,190000.0
4208,270000.0
14314,425000.0
5868,438000.0
2547,276000.0
19536,481000.0
2056,439900.0
18559,397380.0
2148,585000.0
15671,265000.0
13658,330000.0
9834,818000.0
11868,367999.0
21153,855000.0
12613,314950.0
11809,315000.0
7154,660000.0
15340,572500.0
11536,491234.0
15817,970000.0
10718,450000.0
8699,417200.0
18298,430000.0
6056,240000.0
6954,475000.0
19666,720000.0
16309,575950.0
15484,352900.0
8624,315000.0
12576,469775.0
18348,542000.0
12224,1310000.0
6187,450000.0
3904,490000.0
10868,656000.0
11601,519000.0
20180,860000.0
7776,338000.0
4180,335000.0
6834,320000.0
19642,839704.0
3083,275000.0
14404,390000.0
6721,600000.0
14922,335000.0
12200,375000.0
1352,345000.0
20510,584000.0
21233,494000.0
6921,389800.0
17587,970000.0
1425,470000.0
13702,830000.0
12905,1250000.0
9075,405000.0
1175,585000.0
5167,200500.0
438,438000.0
18779,1000000.0
6510,327000.0
18097,1100000.0
349,387000.0
18232,349500.0
15944,478000.0
12900,310000.0
8153,511000.0
3444,762000.0
8523,350000.0
12961,625000.0
15016,227000.0
12024,365000.0
19198,900000.0
3795,851500.0
20497,530000.0
3090,329500.0
11873,350000.0
3075,203000.0
6138,273000.0
130,212000.0
10998,522000.0
412,632925.0
6211,219950.0
18005,255000.0
4466,355000.0
9763,315000.0
16845,202000.0
8964,340000.0
6356,250000.0
4924,653000.0
18643,440000.0
10732,545000.0
14955,308000.0
12679,470000.0
5803,420200.0
19838,439000.0
3399,115000.0
17246,500000.0
16066,230000.0
12948,383000.0
17531,500000.0
20883,312000.0
11188,700000.0
20699,540000.0
16936,730000.0
5364,315000.0
21079,277950.0
629,480000.0
9843,448175.0
20,385000.0
9792,510000.0
6291,1450000.0
6069,445000.0
9907,605000.0
2583,347500.0
18941,320000.0
6647,168000.0
6566,538900.0
14191,549000.0
4617,800000.0
14927,265000.0
11398,560000.0
6714,301000.0
13948,485000.0
19393,470000.0
16814,605000.0
14115,657500.0
13726,270000.0
6760,350000.0
3953,1020000.0
11363,525000.0
12465,275000.0
14879,401000.0
10650,300000.0
5919,450000.0
14449,930000.0
2060,462000.0
7534,411000.0
7985,90000.0
5592,630000.0
16735,425000.0
12006,1500000.0
21226,452000.0
678,478500.0
20603,955000.0
775,420000.0
2162,250000.0
20012,918000.0
15580,1120000.0
18149,660500.0
8132,760000.0
19397,445000.0
8791,306950.0
9329,217000.0
3543,1020000.0
12634,890000.0
16791,1020000.0
21080,431000.0
3798,225000.0
4645,415900.0
4789,616000.0
6960,640000.0
16738,476000.0
48,450000.0
11586,1200000.0
13147,240000.0
11680,1080000.0
21270,300000.0
8698,590000.0
20945,389700.0
10739,433000.0
6602,995000.0
2020,329350.0
18091,620000.0
6343,439500.0
13647,399000.0
12096,427000.0
5002,279000.0
11837,385000.0
20448,432500.0
10354,599900.0
5306,499000.0
18695,280000.0
12033,585000.0
18925,329000.0
14392,530000.0
17034,208000.0
1257,295700.0
19455,1390000.0
16096,860000.0
7433,928950.0
20843,375000.0
13614,599950.0
8445,315000.0
8880,525000.0
2639,1270000.0
3025,273500.0
1071,1240000.0
19597,1200000.0
21196,552100.0
15840,583500.0
753,699800.0
17751,410000.0
19368,750000.0
12708,670000.0
21115,525000.0
11296,448000.0
16956,288000.0
562,880000.0
147,430000.0
13335,732000.0
12454,399950.0
8578,285000.0
247,181000.0
9590,283200.0
3739,312500.0
8924,284000.0
13693,600000.0
7265,1070000.0
20096,375000.0
2028,475000.0
5447,299950.0
1654,425000.0
9738,315000.0
17020,600000.0
5159,270000.0
10706,260000.0
4285,585000.0
2786,545000.0
874,860000.0
18184,488000.0
12661,562500.0
20783,290000.0
1852,439500.0
11460,245000.0
0,221900.0
15901,1180000.0
19512,510000.0
8800,235000.0
8994,985000.0
7140,605000.0
2226,210000.0
3812,239000.0
11887,255000.0
8781,415000.0
10206,685000.0
12488,162000.0
2359,500000.0
11643,550000.0
6813,269500.0
16136,555000.0
6662,523000.0
8160,441000.0
10383,405000.0
8882,240000.0
5288,1320000.0
8734,490000.0
6398,225500.0
19770,230000.0
12176,1670000.0
17138,750000.0
4369,191000.0
15799,335000.0
3584,862000.0
5677,286000.0
11186,230000.0
18888,435000.0
6448,490000.0
5603,850000.0
12318,162248.0
425,245000.0
1216,100000.0
5171,195000.0
17743,445000.0
15529,210000.0
16504,376000.0
5993,330000.0
18817,835000.0
20637,405000.0
18442,469000.0
19182,360000.0
8495,549950.0
15170,340000.0
5768,810000.0
11021,903000.0
14893,740000.0
10243,235000.0
13522,249900.0
18465,358000.0
6053,248000.0
12296,429000.0
9083,436000.0
10782,495000.0
9051,706000.0
15163,335000.0
7361,650000.0
11999,395000.0
1467,652000.0
1170,605000.0
10487,1350000.0
15512,1190000.0
15485,509950.0
4810,285000.0
1683,874150.0
8062,319950.0
5176,639000.0
12061,699000.0
8980,454000.0
10726,497000.0
3428,357250.0
11396,568000.0
6137,260000.0
6258,560000.0
11516,265000.0
21472,890776.0
7755,658000.0
20314,399895.0
17203,410000.0
8668,496000.0
15833,719000.0
9510,1350000.0
10244,295000.0
18625,480000.0
434,525000.0
15614,590000.0
21350,370000.0
21062,374950.0
21206,374000.0
19457,370000.0
9349,356000.0
499,437500.0
3999,247500.0
10303,709000.0
1365,303700.0
13473,665000.0
14871,525000.0
4636,208000.0
18475,544000.0
1636,411000.0
15094,1210000.0
10781,521000.0
15650,402000.0
5778,270000.0
6706,235000.0
5301,412500.0
7127,305000.0
2066,361000.0
7066,354900.0
8640,402000.0
18120,330000.0
7217,456500.0
20947,230000.0
16460,349950.0
122,395000.0
2714,365000.0
20707,425000.0
16653,190500.0
12970,490000.0
983,326100.0
14150,476000.0
17298,1740000.0
6965,665000.0
11707,590000.0
9920,672800.0
1319,455000.0
6536,544900.0
1758,599950.0
18736,259000.0
14161,427500.0
20664,282900.0
11231,640000.0
8895,525000.0
10719,449900.0
3091,348000.0
8696,1200000.0
9064,625000.0
16057,340000.0
14781,190000.0
9058,665000.0
1252,258000.0
5419,835000.0
21151,215000.0
8539,330000.0
13457,1170000.0
20545,485230.0
1125,170000.0
3244,464000.0
11890,655000.0
9175,585000.0
15755,642000.0
1592,500000.0
16612,950000.0
1465,440000.0
8396,239300.0
7681,404600.0
2719,223000.0
2742,404000.0
17397,648752.0
6640,265000.0
2770,960000.0
10231,279000.0
11409,1020000.0
9788,246600.0
17830,1380000.0
19675,319000.0
12134,195000.0
15431,299980.0
13577,370000.0
12243,605000.0
13917,246000.0
11172,225000.0
19527,385000.0
18729,725000.0
14794,1050000.0
5487,200000.0
1835,243000.0
6477,525000.0
9142,319502.0
13972,379000.0
12049,531000.0
16333,440000.0
12902,350000.0
17910,420000.0
5295,495000.0
12607,352450.0
12472,238000.0
7858,217000.0
18942,1150000.0
11222,431000.0
10272,1030000.0
1033,768000.0
13706,650000.0
21027,375000.0
9906,649000.0
14282,783500.0
15674,889000.0
11602,311000.0
8814,425000.0
11401,1300000.0
13785,1000000.0
12819,400000.0
2228,426000.0
14226,374000.0
2768,604000.0
11051,845000.0
18107,515500.0
4509,785200.0
3320,452500.0
13100,619000.0
3069,595000.0
7172,470000.0
16422,410000.0
4415,425000.0
2400,322500.0
12569,478000.0
8314,525000.0
11917,571000.0
16541,249900.0
3948,210000.0
7889,200000.0
1329,515000.0
10065,380000.0
4608,240000.0
11945,499000.0
16600,2200000.0
8487,880000.0
10966,375000.0
9189,400000.0
8575,575000.0
17141,680000.0
11410,589000.0
226,479950.0
3683,1440000.0
10095,464000.0
2537,525000.0
15003,615000.0
19064,443000.0
2049,272000.0
1630,520000.0
2370,254000.0
19763,672500.0
2101,583500.0
18978,510000.0
19958,689500.0
21262,335900.0
20161,261950.0
2657,202500.0
8005,550000.0
9483,380000.0
3474,629000.0
932,299900.0
8678,700000.0
183,163500.0
10891,331500.0
12017,485000.0
1924,255000.0
4912,620000.0
15595,540000.0
20908,400000.0
10131,335000.0
17346,840000.0
1515,610000.0
21201,391000.0
16073,180000.0
6766,396000.0
16662,590000.0
2002,830000.0
6377,690500.0
8418,628000.0
19707,384435.0
3803,772000.0
7913,315000.0
5941,420000.0
14950,730000.0
21505,1380000.0
13520,334000.0
6556,269000.0
6310,470000.0
6427,284000.0
14816,465000.0
13569,274000.0
9745,405000.0
21564,594866.0
20826,435000.0
7992,199000.0
5390,299800.0
18073,883000.0
4158,489000.0
21245,870000.0
9070,413565.0
14353,165000.0
2167,765000.0
6462,550000.0
10092,485000.0
9642,479950.0
2693,705000.0
13638,240000.0
10127,678000.0
10185,548000.0
4704,323000.0
17764,1210000.0
4955,1000000.0
4424,1670000.0
19970,1470000.0
15075,321000.0
4920,245000.0
19088,400000.0
10736,265000.0
4398,515000.0
21218,775000.0
914,645000.0
1072,986000.0
16160,425000.0
5610,439900.0
6351,494000.0
2540,210000.0
6458,755000.0
11018,235000.0
8348,205000.0
17564,219000.0
19913,440000.0
21247,495000.0
2176,234000.0
4010,820000.0
20527,390500.0
17600,228500.0
3614,458950.0
1041,512031.0
4905,419500.0
15617,907500.0
7447,265000.0
13094,1260000.0
9942,616500.0
8076,720000.0
964,335000.0
13412,1170000.0
18151,267000.0
19809,950000.0
1394,1060000.0
6020,500000.0
370,280000.0
20289,849990.0
19873,395000.0
989,640000.0
20793,799900.0
1188,405000.0
3070,427500.0
2132,239900.0
19169,660000.0
2135,251700.0
8266,546500.0
20796,351999.0
6040,245000.0
15248,360000.0
5569,241500.0
7877,278800.0
12430,280000.0
6368,251100.0
20980,1270000.0
19885,432500.0
7955,420000.0
12073,210000.0
14900,437500.0
20899,303000.0
21237,671500.0
9963,230000.0
16586,440000.0
3753,625000.0
18973,140000.0
20253,300000.0
5353,300000.0
21591,475000.0
6289,545000.0
20218,790000.0
5510,355000.0
17879,462500.0
12463,645000.0
10905,247000.0
4925,220650.0
8972,780000.0
19017,310000.0
2486,425000.0
9266,220500.0
18248,148900.0
9273,665000.0
18401,410000.0
14347,420000.0
14597,770000.0
14949,805000.0
10875,405000.0
21001,550000.0
8959,525000.0
11010,467500.0
15337,290000.0
3675,527500.0
18460,571500.0
15632,368000.0
2855,423700.0
103,1090000.0
5374,779000.0
1725,435000.0
19143,685000.0
16438,600000.0
13902,270000.0
11419,282000.0
19229,720000.0
17438,287600.0
18878,575000.0
11471,255000.0
1761,597326.0
13564,635000.0
12768,207000.0
19076,745000.0
276,450000.0
535,358000.0
8047,202200.0
15118,635000.0
13120,906000.0
14930,699900.0
2449,265000.0
17870,360000.0
967,440000.0
8820,603500.0
14763,299000.0
10800,480000.0
14428,697000.0
2216,782000.0
13241,589500.0
21157,880000.0
20280,950000.0
10159,389950.0
14111,325000.0
3243,299950.0
20361,673000.0
6578,550000.0
1254,265000.0
5119,245000.0
1119,224500.0
8109,499000.0
17825,269950.0
18855,450000.0
10435,3400000.0
11656,332888.0
17994,275000.0
10786,415000.0
11701,170000.0
7257,245100.0
3509,338500.0
1368,260000.0
1837,249000.0
5009,764000.0
10078,383610.0
17562,375000.0
9239,462000.0
3701,230000.0
131,660500.0
9562,249000.0
12440,420000.0
13729,325000.0
7102,350000.0
13572,340000.0
14934,440000.0
1895,400000.0
12956,225000.0
18177,225000.0
5057,250000.0
5882,513000.0
11804,380000.0
11925,455000.0
4781,429000.0
14675,721000.0
9714,629000.0
5086,475000.0
2301,210000.0
3113,387000.0
3945,998000.0
13928,269950.0
11664,1420000.0
5158,485000.0
5703,350000.0
17195,1450000.0
20862,275000.0
8299,549000.0
4097,634800.0
11159,319000.0
20308,310000.0
4932,1400000.0
10091,312500.0
14857,459900.0
9494,435000.0
11423,470000.0
3351,900000.0
20335,475000.0
20147,383000.0
15830,251000.0
462,230000.0
2352,775000.0
17608,635000.0
12949,388500.0
7983,954500.0
14054,374950.0
16942,675000.0
7241,510000.0
553,261000.0
16354,575000.0
10927,500000.0
1906,439950.0
7812,250000.0
10538,947500.0
13425,785000.0
10484,397000.0
5150,370000.0
1962,252000.0
19976,619000.0
12444,397500.0
18432,705000.0
7340,323000.0
1755,550000.0
15980,465000.0
10450,330000.0
4793,369950.0
15721,234950.0
12240,128750.0
2544,299900.0
10931,472500.0
13672,555000.0
5003,805000.0
5279,210000.0
468,340500.0
19262,365000.0
19686,359950.0
18030,215000.0
4005,559950.0
184,835000.0
5550,434000.0
16899,655000.0
18026,409950.0
11974,330000.0
21004,450000.0
100,850830.0
20112,675000.0
7524,255000.0
7626,738500.0
20041,434900.0
2874,720000.0
863,910000.0
6716,739999.0
1774,327500.0
260,780000.0
13384,240000.0
19937,260000.0
1351,461000.0
13630,327000.0
14935,405000.0
8951,675000.0
5338,585000.0
6207,299950.0
10784,809950.0
4086,462500.0
10041,665000.0
963,630000.0
7730,817500.0
13880,705000.0
16451,200000.0
18443,455000.0
10161,442000.0
2089,1030000.0
18841,269500.0
19651,1450000.0
2986,590000.0
8819,460000.0
1070,360000.0
2810,845000.0
5030,235000.0
3487,325088.0
16305,500000.0
9025,340000.0
10321,247800.0
8325,250000.0
9764,336500.0
13424,575000.0
5575,353000.0
10953,283000.0
16258,276693.0
10361,463800.0
7190,235000.0
15845,535000.0
9447,420000.0
20143,310000.0
9744,246000.0
8292,575000.0
1600,800000.0
18454,220000.0
2803,385000.0
2375,437000.0
15796,133000.0
14514,294000.0
9454,398500.0
15514,615000.0
16978,420000.0
11023,268500.0
13025,500000.0
16825,760000.0
9914,1200000.0
17071,250000.0
14835,420000.0
12056,535000.0
10651,415000.0
13410,720000.0
18296,530100.0
13688,333000.0
15209,300000.0
1383,250000.0
6660,463000.0
17570,395350.0
21586,224000.0
20375,700000.0
2061,510000.0
5890,513000.0
2530,537000.0
10762,515000.0
18732,275000.0
7261,195000.0
15371,450000.0
21260,378950.0
16414,411715.0
8770,380000.0
18588,863000.0
18948,420000.0
4076,450000.0
15928,392500.0
10895,650500.0
20553,1300000.0
8574,509000.0
7888,222000.0
12554,400000.0
2924,265000.0
14666,295000.0
554,396000.0
5377,329000.0
1179,535000.0
10697,420000.0
4282,300000.0
7594,482000.0
8775,1800000.0
7519,614285.0
16365,189000.0
5456,475000.0
14402,700180.0
638,314500.0
15065,288000.0
1360,700000.0
1043,470000.0
15200,175000.0
3380,430000.0
3685,380000.0
14084,424000.0
11239,450000.0
16626,467000.0
19872,741500.0
12183,685000.0
10721,612500.0
19497,819000.0
19674,479950.0
2294,605000.0
18464,520000.0
8318,577500.0
1157,315000.0
2762,385000.0
3615,122000.0
20254,577000.0
20065,599000.0
14110,515000.0
15470,383000.0
20785,728050.0
7844,335000.0
20073,355000.0
21582,541800.0
3664,775000.0
18533,745000.0
1905,590000.0
12698,600000.0
16366,629950.0
15368,500000.0
1075,310000.0
10589,715000.0
17654,465000.0
1012,538200.0
12022,430000.0
19658,386180.0
13553,806000.0
2700,675000.0
18701,1170000.0
15676,407000.0
4663,390000.0
20704,287450.0
388,403950.0
368,785000.0
14301,337000.0
12717,577288.0
15072,360000.0
14878,195000.0
12820,599000.0
18468,543000.0
6778,700000.0
13739,471001.0
17731,272450.0
2321,552500.0
14034,169000.0
6334,480000.0
13851,530000.0
20653,449990.0
14877,725000.0
4522,810000.0
8746,305000.0
9807,490000.0
16298,198500.0
9797,854000.0
13790,640000.0
14840,550000.0
5663,355425.0
10350,375000.0
9929,635000.0
2825,864000.0
7283,550000.0
1303,428000.0
2746,266000.0
4488,564500.0
20529,455000.0
9278,510000.0
2758,615000.0
15704,480000.0
15476,320000.0
5504,1090000.0
13072,599380.0
10837,292000.0
1386,267000.0
114,480000.0
15469,480000.0
8015,425000.0
16220,285000.0
10506,150000.0
18201,330950.0
15280,400000.0
4456,507000.0
14818,396000.0
21315,333000.0
5745,525000.0
12201,902000.0
20044,379950.0
18894,234000.0
5415,215000.0
6380,350000.0
5648,350000.0
15596,140000.0
391,490000.0
8419,640000.0
15440,464550.0
17691,605000.0
20881,1940000.0
15288,625000.0
5737,1090000.0
136,220000.0
14442,1120000.0
9466,215000.0
12431,225000.0
13871,699000.0
5762,640000.0
16704,415000.0
4926,300000.0
13167,335000.0
7686,389000.0
17889,715000.0
9687,315000.0
6008,524000.0
2168,346300.0
11128,253000.0
8068,308000.0
11449,275000.0
4156,579100.0
9160,235000.0
18582,570000.0
5431,375000.0
13144,485000.0
3418,445000.0
12633,458500.0
437,843000.0
17442,565000.0
20305,270000.0
20141,970000.0
4874,825000.0
11898,902500.0
6859,550000.0
14609,564800.0
5727,499000.0
17924,580000.0
7439,277000.0
17533,419950.0
11564,460000.0
8358,185000.0
8909,290000.0
3342,425000.0
30,580500.0
1903,548800.0
3805,430000.0
18195,1210000.0
9515,490000.0
5749,720000.0
19974,685000.0
2282,250000.0
13676,362764.0
18549,165000.0
3287,295000.0
16437,377000.0
12291,575000.0
14578,410000.0
674,385000.0
6839,607500.0
9977,716500.0
3362,406000.0
16996,290000.0
2833,697000.0
1149,425000.0
14987,525000.0
17626,957000.0
5215,239000.0
384,1350000.0
2180,499000.0
18521,665000.0
3111,775000.0
15472,335000.0
10937,1580000.0
1324,625000.0
17379,440000.0
4474,294000.0
19979,279000.0
19311,159000.0
20206,550000.0
2214,327000.0
18463,186950.0
11595,398750.0
16070,465000.0
19125,430000.0
10305,450000.0
7911,475000.0
7616,224500.0
12209,474950.0
15326,307000.0
7400,679000.0
892,340000.0
8773,825000.0
8538,420000.0
12827,718000.0
8158,655100.0
1787,341000.0
7448,623000.0
17100,375000.0
13518,233000.0
20021,692000.0
7962,500000.0
659,888000.0
20451,870000.0
4298,346950.0
4801,224975.0
587,900000.0
10815,583500.0
8304,500000.0
12984,490000.0
7465,725000.0
1354,643000.0
8643,244900.0
4473,910000.0
12177,225000.0
9526,215000.0
19871,907687.0
20861,627000.0
14415,500000.0
7566,320000.0
19485,229500.0
10474,301350.0
13495,869000.0
9845,629000.0
